EventID,EventName,Year,StartMonth,EndMonth,EventDayStart,EventDayEnd,Classification
3566,Olympic Qualification Event,2017,12,12,5,10,
3567,JSI-OVCA Junior Superspiel,2014,10,11,31,2,
3568,Whitney Field Jr. Curling Classic,2014,10,11,31,2,
3569,Whitney Field Jr. Curling Classic,2014,10,11,31,2,
3570,Fort St John Cash: Challenge,2014,11,11,7,9,
3571,Fort St John Cash: Competitive,2014,11,11,7,9,
3572,Airdrie U15 Junior Bonspiel,2014,11,11,7,9,
3573,Airdrie U18 Junior Bonspiel,2014,11,11,7,9,
3574,Alberta CWG Trials,2014,11,11,8,9,
3575,Pacific-Asia Curling Championships,2014,11,11,8,15,
3576,Pacific-Asia Curling Championships,2014,11,11,8,15,
3577,Canadian Mixed Championship,2014,11,11,10,15,
3578,Le Gruyere European Curling Championship,2014,11,11,22,29,
3579,Le Gruyere European Curling Championship,2014,11,11,22,29,
3580,Saville Country Classic Junior Mens,2014,11,11,14,16,
3581,Saville Country Classic Junior Womens,2014,11,11,14,16,
3582,Prestige Hotels - Rick Cotter Memorial Junior Women's Classic,2014,11,11,14,16,
3583,Prestige Hotels - Rick Cotter Memorial Junior Men's Classic,2014,11,11,14,16,
3584,MB Scotties Berth Bonspiel,2014,11,11,14,16,
3585,Mile Zero Cash Spiel: Competitive,2014,11,11,21,23,
3586,Mile Zero Cash Spiel: Challenge,2014,11,11,21,23,
3587,Home Hardware Canada Cup of Curling,2014,12,12,3,7,
3588,Safeway Championship Berth Bonspiel,2014,11,11,28,30,
3589,BC Scotties Open Event #1,2014,11,11,28,30,
3590,Home Hardware Canada Cup of Curling,2014,12,12,3,7,
3591,U.S. National Mixed Doubles Championship,2014,12,12,3,7,
3592,Curling Night in America,2014,12,12,4,6,
3593,Curling Night in America,2014,12,12,4,6,
3594,Thistle Integrity Stakes,2014,12,12,5,8,
3595,Ontario Tankard - Zone 6,2014,12,12,6,7,
3596,Ontario Scotties - Zone 13,2014,12,12,6,7,
3597,Ontario Scotties - Zone 6,2014,12,12,6,7,
3598,Ontario Tankard - Zone 13,2014,12,12,6,7,
3599,MCT Championships,2014,12,12,12,14,
3600,MCT Championships,2014,12,12,12,14,
3601,Deer Lodge Spiel,2015,1,1,1,4,
3602,Granite Ladies Cash Spiel,2015,1,1,8,11,
3609,GNCC Club Playdowns,2014,12,12,11,14,
3610,GNCC Club Playdowns,2014,12,12,11,14,
3611,BC Scotties Open Event #2,2014,12,12,12,14,
3612,BC CDI Island Playdown,2014,12,12,12,14,
3613,BC CDI Lower Mainland Playdown,2014,12,12,12,14,
3614,Nova Scotia Scotties Qualifier #1,2014,12,12,11,14,
3615,BC CDI Okanagan Playdown,2014,12,12,12,14,
3616,BC CDI Kootenay Playdown,2014,12,12,5,7,
3617,Ontario Tankard - Zone 1,2014,12,12,12,14,
3618,Ontario Tankard - Zone 3,2014,12,12,12,14,
3619,Ontario Tankard - Zone 2,2014,12,12,12,14,
3620,Ontario Scotties - Zone 2,2014,12,12,12,14,
3621,Crestwood U18 Open Cash Bonspiel - Recreational,2014,12,12,12,14,
3622,Crestwood U18 Open Cash Bonspiel - Competitive,2014,12,12,12,14,
3623,Ontario Tankard - Zone 16,2014,12,12,13,14,
3624,Ontario Tankard - Zone 8,2014,12,12,13,14,
3625,Ontario Tankard - Zone 7,2014,12,12,13,14,
3626,Ontario Tankard - Zone 15,2014,12,12,13,14,
3627,Ontario Tankard - Zone 12,2014,12,12,13,14,
3628,Ontario Tankard - Zone 11,2014,12,12,13,14,
3629,Ontario Tankard - Zone 14,2014,12,12,13,14,
3630,Ontario Scotties - Zone 16,2014,12,12,13,14,
3631,Ontario Scotties - Zone 15,2014,12,12,13,14,
3632,Ontario Scotties - Zone 8,2014,12,12,13,14,
3633,Sasktel Tankard,2015,2,2,4,8,
3634,Safeway Championship,2008,2,2,13,17,
3635,Manitoba Scotties,2008,1,1,23,27,
3636,Atlantic Curling Tour Championship,2014,12,12,19,21,
3639,Manitoba Safeway - Parkland Regional,2014,12,12,19,21,
3642,Manitoba Safeway - Central Regional,2014,12,12,19,21,
3643,Quebec Tankard - West Zone,2014,12,12,19,21,
3644,Quebec Tankard - East Zone,2014,12,12,19,21,
3645,Ontario Tankard - Zone 9,2014,12,12,19,21,
3646,Ontario Tankard - Zone 10,2014,12,12,19,21,
3647,Ontario Tankard - Zone 4,2014,12,12,19,21,
3648,Ontario Tankard - Zone 5,2014,12,12,19,21,
3649,Manitoba Scotties - Winnipeg Regional,2014,12,12,19,21,
3650,Manitoba Scotties - Central Regional,2014,12,12,19,21,
3651,Manitoba Scotties - Parkland Regional,2014,12,12,19,21,
3653,Manitoba Scotties - Westman Regional,2014,12,12,19,21,
3656,Alberta Scotties Northerns,2014,12,12,18,21,
3657,Finnish Men's Championship,2015,12,2,12,21,
3658,Finnish Women's Championship,2015,12,2,12,21,
3661,Manitoba Junior Mens Championship,2014,12,12,26,31,
3662,Manitoba Junior Womens Championship,2014,12,12,26,31,
3663,Illinois Junior Womens Championship,2014,12,12,28,29,
3664,GNCC Junior Womens Playdown,2014,12,12,26,29,
3665,GNCC Junior Mens Playdown,2014,12,12,26,29,
3666,BC Tim Hortons Junior Mens Championship,2015,12,1,27,3,
3667,BC Tim Hortons Junior Womens Championship,2015,12,1,27,3,
3670,Ontario Scotties - Region 1,2015,1,1,3,4,
3671,Ontario Scotties - Region 2,2015,1,1,3,4,
3672,Ontario Scotties - Region 3,2015,1,1,3,4,
3673,Ontario Scotties - Region 4,2015,1,1,3,4,
3674,Ontario Pepsi Junior Womens Championship,2015,1,1,7,11,
3675,Ontario Pepsi Junior Mens Championship,2015,1,1,7,11,
3676,Ontario Tankard - Region 1,2015,1,1,10,11,
3677,Ontario Tankard - Region 2,2015,1,1,10,11,
3678,Ontario Tankard - Region 3,2015,1,1,3,4,
3679,Ontario Tankard - Region 4,2015,1,1,3,4,
3680,Saskatchewan Junior Womens Championship,2015,1,1,1,5,
3681,Saskatchewan Junior Mens Championship,2015,1,1,1,5,
3682,Alberta Junior Womens Championship,2015,1,1,7,11,
3683,Alberta Junior Mens Championship,2015,1,1,7,11,
3684,Alberta Scotties Southerns,2015,1,1,2,4,
3685,Nova Scotia Junior Womens Championship,2014,12,12,27,31,
3686,Nova Scotia Junior Mens Championship,2014,12,12,27,31,
3691,North Dakota Mens Club Playdowns,2015,1,1,1,4,
3692,North Dakota Womens Club Playdowns,2015,1,1,1,4,
3693,Red Square Classic,2015,1,2,29,2,
3694,Peace Curling Tour Championship: Competitive,2015,1,1,2,4,
3695,Peace Curling Tour Championship: Challenge,2015,1,1,2,4,
3696,Peace Curling Tour Championship: Junior,2015,1,1,2,4,
3698,USA Womens Challenge Round,2015,1,1,9,11,
3699,USA Mens Challenge Round,2015,1,1,8,11,
3700,Saskatchewan Viterra Womens Northerns,2015,1,1,9,11,
3701,The Big Spiel,2015,1,1,8,11,
3702,Saskatchewan Viterra Womens Southerns,2015,1,1,9,11,
3703,Servus Credit Union Juvenile Bonspiel,2015,1,1,9,11,
3704,Ontario Scotties Challenge Round,2015,1,1,10,11,
3705,Nova Scotia Scotties Qualifier #2,2015,1,1,9,11,
3706,Alberta Boston Pizza Southerns,2015,1,1,16,19,
3707,Quebec Scotties,2015,1,1,10,18,
3708,Quebec Tankard,2015,1,1,10,18,
3709,Ontario Scotties,2015,1,1,16,25,
3710,Northern Ontario Scotties,2015,1,1,15,18,
3711,Ontario Tankard - Challenge Round,2015,1,1,16,19,
3712,SaskTel Mens Southerns,2015,1,1,15,18,
3713,SaskTel Mens Northerns,2015,1,1,15,18,
3714,Alberta Boston Pizza Northerns,2015,1,1,16,19,
3715,USA Junior Mens National Championships,2015,1,1,17,24,
3716,USA Junior Womens National Championships,2015,1,1,17,24,
3717,Jiffy Lube Alberta Scotties,2015,1,1,21,25,
3718,Newfoundland & Labrador Scotties,2015,1,1,15,18,
3719,Nova Scotia Tankard - Qualifier #2,2015,1,1,16,18,
3720,Recharge with Milk Ontario Tankard,2015,2,2,2,8,
3721,Manitoba Scotties,2015,1,1,21,25,
3722,Saskatchewan Viterra Scotties,2015,1,1,21,25,
3723,BC Scotties,2015,1,1,21,25,
3724,Nova Scotia Scotties,2015,1,1,20,25,
3725,PEI Scotties,2015,1,1,23,26,
3726,New Brunswick Scotties Final,2015,1,2,28,1,
3727,New Brunswick Tankard Final 8,2015,1,2,28,1,
3728,Illinois State Curling Championship,2015,1,1,22,25,
3729,Northwest Territories Mens Championship,2015,2,2,4,8,
3731,Canadian Junior Womens Championship,2015,1,2,24,1,
3732,Canadian Junior Mens Championship,2015,1,2,24,1,
3734,USA Senior Womens National Championship,2015,1,2,28,1,
3735,USA Senior Mens National Championship,2015,1,2,28,1,
3736,Alberta Boston Pizza Cup,2015,2,2,4,8,
3737,Weatherford Curling Classic,2015,11,11,27,30,
3738,Scotties Tournament of Hearts,2015,2,2,14,22,
3739,Americas Challenge,2015,1,2,30,1,
3740,PEI Tankard,2015,2,2,6,10,
3741,Safeway Championship,2015,2,2,4,8,
3742,Northern Ontario Travelers Mens Championship,2015,2,2,4,8,
3743,CDI BC Mens Championship,2015,2,2,4,8,
3744,Nova Scotia Tankard,2015,2,2,3,8,
3745,Newfoundland & Labrador Tankard,2015,2,2,3,8,
3750,GLCA Club Championship,2015,2,2,6,8,
3751,GLCA Club Championship,2015,2,2,6,8,
3752,Swiss Curling League,2015,12,1,13,25,
3753,USA Women's National Championship,2015,2,2,14,21,
3754,USA Men's National Championship,2015,2,2,14,21,
3755,Scotties Pre-Qualifier,2015,2,2,12,14,
3756,Brier Pre-Qualifier,2015,2,2,26,28,
3757,GNCC Mixed Playdown,2015,2,2,12,15,
3758,Western Canadian University Championships,2015,2,2,13,15,
3759,Western Canadian University Championships,2015,2,2,13,15,
3760,Tim Hortons Brier,2015,2,3,28,8,
3762,Swiss Curling Championship,2015,2,2,14,21,
3763,Swiss Curling Championship,2015,2,2,14,21,
3764,Scottish Curling Championships,2015,2,2,15,22,
3765,Scottish Curling Championships,2015,2,2,15,22,
3774,Swedish Eliteserien,2015,12,2,5,22,
3776,NWT Senior Womens Championship,2015,2,3,26,1,
3777,NWT Senior Mens Championship,2015,2,3,26,1,
3779,Denver Mile High Open,2015,2,3,26,1,
3780,World Junior Curling Championships,2015,2,3,28,8,
3781,World Junior Curling Championships,2015,2,3,28,8,
3782,World Women's Curling Championship,2015,3,3,14,22,
3783,USA Club Nationals,2015,3,3,7,14,
3784,USA Club Nationals,2015,3,3,7,14,
3785,Japan Curling Championships,2015,2,2,9,14,
3786,Japan Curling Championships,2015,2,2,9,14,
3787,USA College Curling Championship,2015,3,3,13,15,
3788,Northwest Territories Mixed Championship,2015,3,3,12,15,
3789,WFG AJCT Players' Championship,2015,3,3,13,15,
3790,WFG AJCT Players' Championship,2015,3,3,13,15,
3791,USA Mixed National Championship,2015,3,4,28,4,
3792,Canadian Senior Womens Championship,2015,3,3,21,28,
3793,Canadian Senior Mens Championship,2015,3,3,21,28,
3794,World Men's Curling Championship,2015,3,4,28,5,
3795,Optimist Under 18 Women's Championships,2015,4,4,1,5,
3796,Optimist Under 18 Men's Championships,2015,4,4,1,5,
3797,European Masters,2015,4,4,15,18,
3800,Challenge Chateau Cartier de Gatineau,2015,10,10,22,25,
3802,Glendale Cash Spiel,2015,11,11,27,29,
3803,Huron ReproGraphics Oil Heritage Classic,2015,10,11,29,1,
3804,Cherry Bombspiel,2015,4,4,24,26,
3805,Baden Masters,2015,8,8,28,30,
3806,Swiss Cup Basel,2015,10,10,1,4,
3807,Curling Masters Champery,2015,10,10,22,25,
3808,Edinburgh International,2015,11,11,6,8,
3809,Mercure Perth Masters,2016,1,1,7,10,
3810,Stu Sells Oakville Tankard,2015,9,9,3,7,
3811,Stu Sells Oakville Tankard,2015,9,9,3,7,
3812,Oakville OCT Fall Classic,2015,9,9,10,13,
3813,Oakville OCT Fall Classic,2015,9,9,10,13,
3814,Stockholm Ladies Cup,2015,9,9,25,27,
3815,Womens Masters Basel,2015,10,10,9,11,
3816,Riga International Challenge,2015,10,10,23,25,
3817,International ZO Womens Tournament,2015,11,11,13,15,
3818,Mother Club Fall Curling Classic,2015,9,9,24,27,
3819,Mother Club Fall Curling Classic,2015,9,9,24,27,
3820,Carleton Heights Women's Cash,2015,9,9,10,13,
3821,FujiCurl,2015,5,5,2,5,
3822,FujiCurl,2015,5,5,2,5,
3823,Stroud Sleeman Cash Spiel,2015,10,10,15,18,
3824,Stroud Sleeman Cash Spiel,2015,10,10,15,18,
3825,GSOC Tour Challenge Tier 1,2015,9,9,8,13,
3826,GSOC Tour Challenge Tier 1,2015,9,9,8,13,
3827,GSOC Tour Challenge Tier 2,2015,9,9,8,13,
3828,GSOC Tour Challenge Tier 2,2015,9,9,8,13,
3829,Masters of Curling,2015,10,11,27,1,
3830,Masters of Curling,2015,10,11,27,1,
3831,The National,2015,11,11,10,15,
3832,Meridian Canadian Open,2015,12,12,8,13,
3833,Meridian Canadian Open,2015,12,12,8,13,
3834,Players' Championship,2016,4,4,12,17,
3835,Players' Championship,2016,4,4,12,17,
3837,Humpty's Champions Cup,2016,4,5,26,1,
3838,Humpty's Champions Cup,2016,4,5,26,1,
3839,Prestige Hotels & Resorts Curling Classic,2015,10,10,2,5,
3840,Prestige Hotels & Resorts Curling Classic,2015,10,10,1,4,
3841,Canad Inns Men's Classic,2015,10,10,16,19,
3842,Canad Inns Women's Classic,2015,10,10,22,25,
3843,Cloverdale Cash Spiel,2015,9,9,18,20,
3844,Cloverdale Cash Spiel,2015,9,9,18,20,
3845,AMJ Campbell Shorty Jenkins Classic,2015,9,9,17,20,
3846,AMJ Campbell Shorty Jenkins Classic,2015,9,9,17,20,
3847,Colonial Square Ladies Classic,2015,11,11,6,9,
3848,Point Optical Curling Classic,2015,9,9,25,28,
3849,CookstownCash presented by Comco Canada Inc,2015,11,11,5,8,
3850,CookstownCash presented by Comco Canada Inc,2015,11,11,5,8,
3851,Boundary Ford Curling Classic,2015,11,11,27,30,
3852,The National,2015,11,11,11,15,
3853,St. Paul Cash Spiel,2015,10,10,9,11,
3854,St. Paul Cash Spiel,2015,10,10,9,11,
3855,Curlers Corner Autumn Gold Curling Classic,2015,10,10,9,12,
3856,StuSells Toronto Tankard,2015,10,10,9,12,
3857,Direct Horizontal Drilling Fall Classic,2015,10,10,9,12,
3858,Dave Jones Stanhope Simpson Mayflower Cashspiel,2015,11,11,19,22,
3859,Port Elgin Superspiel,2015,11,11,20,22,
3860,StuSells Toronto Tankard,2015,10,10,9,12,
3861,DEKALB Superspiel,2015,11,11,19,23,
3862,DEKALB Superspiel,2015,11,11,19,23,
3863,Crestwood Ladies Fall Classic,2015,11,11,13,15,
3864,Karuizawa International,2015,12,12,17,20,
3865,Karuizawa International,2015,12,12,17,20,
3866,WFG Jim Sullivan Curling Classic,2015,12,12,4,6,
3867,WFG Jim Sullivan Curling Classic,2015,12,12,4,6,
3868,KW Fall Classic,2015,9,9,24,27,
3869,KW Fall Classic,2015,9,9,24,27,
3870,Red Deer Curling Classic,2015,10,10,23,26,
3871,Red Deer Curling Classic,2015,10,10,23,26,
3872,HDF Insurance Shoot-Out,2015,9,9,17,20,
3873,HDF Insurance Shoot-Out,2015,9,9,17,20,
3874,Uiseong International Curling Tour,2015,8,8,21,23,
3875,Uiseong International Curling Tour,2015,8,8,21,23,
3877,Morioka Ice Rink Memorial Cup,2015,9,9,21,23,
3878,Nott Autocorp Thanksgiving Charity Open,2015,10,10,9,12,
3879,Minebea Cup,2015,10,10,10,12,
3880,Curl Mesabi Classic,2015,12,12,18,20,
3881,Curl Mesabi Classic,2015,12,12,18,20,
3882,Hub International Crown of Curling,2015,10,10,16,19,
3883,Hub International Crown of Curling,2015,10,10,16,19,
3884,Avonair Cash Spiel,2015,10,10,2,4,
3885,Avonair Cash Spiel,2015,10,10,2,4,
3886,Royal LePage OVCA Women's Fall Classic,2015,11,11,5,8,
3889,German Curling Championship,2015,2,2,13,15,
3890,German Curling Championship,2015,2,2,13,15,
3891,Atkins Curling Supplies Women's Classic,2015,10,10,16,19,
3893,The Sunova Spiel at East St. Paul,2015,11,11,27,30,
3894,The Sunova Spiel at East St. Paul,2015,11,11,27,30,
3895,Dave Jones Northbridge Mayflower Cashspiel,2015,11,11,19,22,
3896,Spitfire Arms Cash Spiel,2015,11,11,27,29,
3897,Spitfire Arms Cash Spiel,2015,11,11,27,29,
3898,Bally Haly Cashspiel,2015,11,11,13,15,
3899,Coronation Business Group Ladies Classic,2015,11,11,6,9,
3900,Brantford Nissan Classic,2015,12,12,3,6,
3901,Capital Curling Fall Open,2015,9,9,24,27,
3903,BC Scotties - Open Event #1,2015,11,11,27,29,
3904,Bernick's Miller Lite Open,2015,10,10,23,25,
3905,#comeTOgether BOMBspiel,2015,10,10,17,18,
3906,Scotties Tournament of Hearts,2016,2,2,20,28,
3907,Jiffy Lube Alberta Scotties,2016,1,1,20,24,
3908,Ford World Women's Curling Championship,2016,3,3,19,27,
3909,Alberta Boston Pizza Cup,2016,2,2,10,14,
3910,Alberta Junior Women's Provincials,2016,1,1,2,6,
3911,Alberta Junior Men's Provincials,2016,1,1,2,6,
3912,Manitoba Viterra Championship,2016,2,2,10,14,
3913,Tim Hortons Brier,2016,3,3,5,13,
3914,World Men's Curling Championship,2016,4,4,2,10,
3915,Gord Carroll Curling Classic,2015,10,11,30,1,
3916,COMCO Cash Spiel,2015,11,11,12,15,
3917,Experience Classic,2015,12,12,1,6,
3918,Chatham Granite Cash Spiel,2015,12,12,4,6,
3920,Lady Monctonian Invitational Spiel,2015,10,10,23,25,
3921,Listowel Libro Women's Classic,2015,11,11,27,29,
3922,ASHAM U.S. Open of Curling,2016,1,1,1,4,
3923,ASHAM U.S. Open of Curling,2016,1,1,1,4,
3924,Medicine Hat Charity Classic,2015,10,11,31,2,
3925,Medicine Hat Charity Classic,2015,10,11,30,2,
3926,McKee Homes Fall Curling Classic,2015,10,10,16,18,
3928,US Arena National Men's Championship,2015,7,7,16,19,
3929,US Arena National Women's Championship,2015,7,7,16,19,
3930,Challenge Casino de Charlevoix,2015,11,11,26,29,
3931,Original 16 WCT Bonspiel,2015,11,11,6,8,
3932,Truro Cashspiel,2015,12,12,11,13,
3933,Scugog Cup Cash Spiel,2015,11,11,27,29,
3934,Aberdeen International Curling Championship,2016,3,3,25,27,
3935,Bud Light Men's Cashspiel,2015,10,10,9,12,
3936,New Scotland Clothing Ladies Cashspiel,2015,10,10,9,12,
3937,Black Diamond / High River Cash,2015,11,11,27,29,
3938,Coors Light Cash Spiel,2015,11,11,27,29,
3939,Molson Cash Spiel,2015,11,11,27,29,
3940,Audi Quattro Winter Games New Zealand,2015,8,8,22,30,
3942,German Masters,2016,1,1,21,24,
3943,LELY Dumfries Challenger Series,2015,12,12,18,20,
3944,LELY Dumfries Challenger Series,2015,12,12,18,20,
3945,EURONICS European Masters,2016,4,4,20,23,
3946,EURONICS European Masters,2016,4,4,20,23,
3947,Glynhill Ladies International,2016,1,1,14,17,
3948,International Bernese Ladies Cup,2016,1,1,7,10,
3950,Ed Werenich Golden Wrench Classic,2016,1,1,22,24,
3951,Appleton Rum Cashspiel,2015,9,9,25,28,
3952,Appleton Rum Cashspiel,2015,9,9,25,28,
3953,Westwood Inn Classic,2015,11,11,13,16,
3954,Heritage Inn SCT Spiel,2015,11,11,20,22,
3955,Heritage Inn SWCT Spiel,2015,11,11,20,22,
3956,Sobeys Classic,2015,10,10,1,4,
3957,Sobeys Classic,2015,10,10,1,4,
3958,Twin Cities Open: Junior Challenge,2015,9,9,18,20,
3959,Twin Cities Open: Junior Challenge,2015,9,9,18,20,
3960,Recharge With Milk Ontario Men's Tankard,2016,1,2,30,7,
3961,BC CDI Men's Championship,2016,2,2,10,14,
3962,Experience Classic,2015,12,12,1,6,
3964,Anita Cochrane Memorial Junior Cash,2015,9,9,25,27,
3965,Curlers Corner Womens Junior Bonspiel,2015,9,9,25,27,
3966,Curlers Corner Mens Junior Bonspiel,2015,9,9,25,27,
3967,KKP Classic,2015,10,10,2,4,
3968,KMC Rocktoberfest,2015,10,10,9,12,
3970,Goldline Saskatchewan Players Championship,2016,1,1,8,10,
3971,Saskatoon Nutana SCT Classic,2015,12,12,11,13,
3972,KMC Rocktoberfest,2015,10,10,9,12,
3973,Saskatoon Nutana SCT Classic,2015,10,10,2,4,
3975,Michael Izsak Memorial Junior Cash Spiel,2015,10,10,2,4,
3977,TBaytel Mens Major League of Curling,2016,10,1,7,16,
3979,Abbotsford Junior Women's Cashspiel,2015,10,10,9,11,
3980,Abbotsford Junior Men's Cashspiel,2015,10,10,9,11,
3981,Bromont Curling Classic,2016,3,3,11,13,
3983,MCT Championships,2015,12,12,11,13,
3984,MCT Championships,2015,12,12,11,13,
3985,Fort Rouge Ladies Classic,2015,10,11,30,1,
3986,Morris MJCT Men's Bonspiel,2017,3,3,24,26,
3987,Morris MJCT Women's Bonspiel,2017,3,3,24,26,
3988,Red Deer Elks Junior Men's Bonspiel,2015,10,10,16,18,
3989,Red Deer Elks Junior Women's Bonspiel,2015,10,10,16,18,
3990,Roy Inch & Sons Service Experts Classic,2016,10,10,14,16,
3991,Home Hardware Canada Cup of Curling,2015,12,12,2,6,
3992,Home Hardware Canada Cup of Curling,2015,12,12,2,6,
3994,USA Mixed Doubles Qualifier,2017,1,1,26,29,
3995,Pacific Northwest Mixed Doubles Invitational,2016,11,11,3,6,
3996,Grande Prairie Cash Spiel,2015,10,10,23,25,
3997,Fort St. John Cash Spiel,2015,11,11,6,8,
3998,Dawson Creek Cash Spiel,2015,11,11,27,29,
3999,Peace River Cash Spiel,2016,1,1,1,3,
4000,Peace Tour Championship,2016,1,1,8,10,
4002,Manitoba Scotties Berth Bonspiel,2015,11,11,13,15,
4003,European Playdowns,2015,10,10,14,18,
4004,European Playdowns,2015,10,10,14,18,
4005,European Playdowns,2015,10,10,14,18,
4006,European Playdowns,2015,10,10,14,18,
4007,Grande Prairie Cash Spiel - Challenge,2015,10,10,23,25,
4008,BrokerLink OVCA Junior Superspiel,2015,10,11,30,1,
4009,Rick Cotter Memorial Junior Women,2015,10,11,30,1,
4010,Rick Cotter Memorial Junior Men,2015,10,11,30,1,
4011,Thompson Curling Challenge,2015,10,10,16,18,
4012,Bally Haly Cashspiel,2015,11,11,13,15,
4013,Oak Island Junior Men's Cashspiel,2015,11,11,6,8,
4014,Oak Island Junior Women's Cashspiel,2015,11,11,6,8,
4015,Banff Juvenile Women's Bonspiel,2015,10,11,30,1,
4016,Banff Juvenile Men's Bonspiel,2015,10,11,30,1,
4017,Whitney Field Jr. Men's Curling Classic,2015,10,11,30,1,
4018,Whitney Field Jr. Women's Curling Classic,2015,10,11,30,1,
4019,Youth Olympic Games Trials,2015,11,11,5,8,
4021,Leduc LIONS Junior Mens Bonspiel,2015,11,11,6,8,
4022,Leduc LIONS Junior Womens Bonspiel,2015,11,11,6,8,
4023,Finale du Circuit,2015,11,11,6,8,
4025,Fort St. John Cash Spiel - Challenge,2015,11,11,6,8,
4026,Canadian Mixed Championship,2015,11,11,8,15,
4027,Airdrie U15 Junior Bonspiel,2015,11,11,13,15,
4028,Airdrie U18 Junior Bonspiel,2015,11,11,13,15,
4029,Wall Grain Mixed Doubles Classic,2015,11,11,13,17,
4030,Saville Country Classic Junior Mens,2015,11,11,20,22,
4031,Saville Country Classic Junior Womens,2015,11,11,20,22,
4032,Inter-Regional West,2015,11,11,13,15,
4033,Inter-Regional East,2015,11,11,13,15,
4034,Midas Senior Men's Classic,2015,11,11,20,22,
4035,Swiss Curling League,2016,12,1,11,24,
4036,Swiss League Championship,2016,2,2,13,20,
4037,Swiss League Championship,2016,2,2,13,20,
4038,Swiss Curling League,2016,12,1,11,31,
4039,Swiss Challenge League,2015,11,11,21,22,
4040,Le Gruyere European Curling Championships,2015,11,11,19,28,
4041,Le Gruyere European Curling Championships,2015,11,11,19,28,
4042,Swedish League Qualifier,2015,11,11,21,22,
4043,Dawson Creek Cash Spiel - Challenge,2015,11,11,27,29,
4044,USA Mixed Doubles National Championship,2015,12,12,2,7,
4045,Curling Night in America,2015,12,12,3,5,
4046,Curling Night in America,2015,12,12,3,5,
4047,Curling Night in America,2015,12,12,3,5,
4048,Pacific-Asia Curling Championships,2015,11,11,8,14,
4049,Pacific-Asia Curling Championships,2015,11,11,8,14,
4051,Thistle Integrity Stakes,2015,12,12,4,6,
4052,Ontario Scotties Qualifier,2015,12,12,18,20,
4053,Ontario Scotties Qualifier,2015,12,12,19,20,
4054,Ontario Scotties Qualifier,2016,1,1,8,10,
4055,Ontario Scotties Qualifier,2016,1,1,8,10,
4056,Ontario Scotties,2016,1,1,16,24,
4057,Alberta Scotties Northerns,2016,1,1,2,4,
4058,Alberta Scotties Southerns,2015,12,12,18,20,
4059,Alberta Boston Pizza Northerns,2016,1,1,14,17,
4060,Alberta Boston Pizza Southerns,2016,1,1,15,18,
4061,Alberta Boston Pizza District A,2015,12,12,11,13,
4062,Alberta Boston Pizza District B,2016,1,1,2,4,
4063,BC Scotties - Open Event #2,2015,12,12,11,13,
4064,BC Scotties,2016,1,1,19,24,
4065,Go Coco Scottish Curling Championships,2016,2,2,13,20,
4066,BC CDI Kootenay Interregional,2015,12,12,11,13,
4067,Crestwood Juvenile Bonspiel,2015,12,12,11,13,
4068,BC CDI Thompson Okanagan Interregional,2015,12,12,11,13,
4069,BC CDI Island Playdowns,2015,12,12,11,13,
4070,BC CDI Lower Mainland Playdowns,2015,12,12,11,13,
4071,BC CDI Open Event,2016,1,1,8,10,
4072,SaskTel Tankard,2016,2,2,3,7,
4075,Saskatchewan Viterra Scotties,2016,1,1,27,31,
4076,Sask Viterra Scotties Qualifier,2015,12,12,11,13,
4077,Sask Viterra Scotties Last Chance,2016,1,1,15,17,
4078,Manitoba Scotties,2016,1,1,19,24,
4079,Northern Ontario Travelers Championship,2016,2,2,10,14,
4080,Northern Ontario Scotties,2016,1,1,20,24,
4081,Northern Ontario Travelers West Qualifier,2016,1,1,7,10,
4082,Northern Ontario Travelers East Qualifier,2016,1,1,21,24,
4083,Ontario Tankard - Zone 1,2015,12,12,18,20,
4084,Ontario Tankard - Zone 2,2015,12,12,18,20,
4085,Ontario Tankard - Zone 3,2015,12,12,18,20,
4086,Ontario Tankard - Zone 4,2015,12,12,18,20,
4087,Ontario Tankard - Zone 5,2015,12,12,18,20,
4088,Ontario Tankard - Zone 6,2015,12,12,18,20,
4089,Ontario Tankard - Zone 7,2015,12,12,18,20,
4090,Ontario Tankard - Zone 8,2015,12,12,18,20,
4091,Ontario Tankard - Zone 9,2015,12,12,18,20,
4094,Ontario Tankard - Zone 12,2015,12,12,18,20,
4095,Ontario Tankard - Zone 13,2015,12,12,18,20,
4096,Ontario Tankard - Zone 14,2015,12,12,18,20,
4097,Ontario Tankard - Zone 15,2015,12,12,18,20,
4098,Ontario Tankard - Zone 16,2015,12,12,18,20,
4099,Ontario Tankard - Region 1,2016,1,1,2,3,
4100,Ontario Tankard - Region 2,2016,1,1,2,3,
4101,Ontario Tankard - Region 3,2016,1,1,2,3,
4102,Ontario Tankard - Region 4,2016,1,1,2,3,
4103,Ontario Tankard Challenge Round,2016,1,1,15,17,
4105,GNCC Club Playdowns,2015,12,12,9,14,
4106,NS Scotties - Open Qualifier,2015,12,12,11,13,
4107,Yichun International Ladies,2015,12,12,14,18,
4109,Manitoba Scotties - Interlake Regional,2015,12,12,18,20,
4110,Manitoba Scotties - Parkland Regional,2015,12,12,18,20,
4111,Manitoba Viterra - Central Regional,2015,12,12,18,20,
4113,Manitoba Scotties - Westman Regional,2015,12,12,18,20,
4114,Manitoba Viterra - Winnipeg Regional,2015,12,12,18,20,
